DATE,PERIOD,GROSS INJECTION (MWh),NET INJECTION (MWh)
13 Apr 19,2,2743.659000000001,2515.226
13 Apr 19,3,2700.646,2471.7719999999995
13 Apr 19,4,2657.023000000001,2428.245000000001
13 Apr 19,5,2613.987,2385.2380000000007
13 Apr 19,6,2604.7180000000008,2375.5380000000005
13 Apr 19,7,2577.576,2348.6470000000004
13 Apr 19,8,2551.9620000000004,2322.572
13 Apr 19,9,2538.858,2309.547
13 Apr 19,10,2533.087,2304.302
13 Apr 19,11,2550.9330000000004,2322.5780000000004
13 Apr 19,12,2574.620000000001,2347.042000000001
13 Apr 19,13,2605.536,2377.958
13 Apr 19,14,2644.06,2416.3099999999995
13 Apr 19,15,2664.947,2436.961
13 Apr 19,16,2735.7340000000004,2506.646000000001
13 Apr 19,17,2850.87,2621.076
13 Apr 19,18,2945.4819999999995,2715.413
13 Apr 19,19,3011.3810000000008,2779.630000000001
13 Apr 19,20,3063.0440000000003,2830.1020000000003
13 Apr 19,21,3106.525,2872.4120000000003
13 Apr 19,22,3130.579,2895.357
13 Apr 19,23,3143.203,2907.141
13 Apr 19,24,3129.73,2893.4709999999995
13 Apr 19,25,3097.774000000001,2861.762
13 Apr 19,26,3078.532,2846.435
13 Apr 19,27,3075.41,2846.016
13 Apr 19,28,3080.778,2846.4
13 Apr 19,29,3065.0820000000003,2843.423
13 Apr 19,30,3056.5869999999995,2841.6059999999998
13 Apr 19,31,3034.124000000001,2820.36
13 Apr 19,32,3037.0490000000004,2825.12
13 Apr 19,33,3033.7320000000004,2822.293
13 Apr 19,34,3013.045,2801.9120000000007
13 Apr 19,35,2990.101,2779.6650000000004
13 Apr 19,36,2985.742,2776.284
13 Apr 19,37,2985.2090000000003,2776.728
13 Apr 19,38,3008.69,2801.6220000000003
13 Apr 19,39,3051.104000000001,2844.1890000000003
13 Apr 19,40,3063.6249999999995,2857.4590000000003
13 Apr 19,41,3059.3250000000007,2853.3570000000004
13 Apr 19,42,3069.831000000001,2864.0510000000004
13 Apr 19,43,3067.5029999999997,2861.49
13 Apr 19,44,3058.454,2851.157
13 Apr 19,45,3004.2810000000004,2796.789
13 Apr 19,46,2975.6279999999997,2769.0370000000007
13 Apr 19,47,2935.655,2728.9809999999998
13 Apr 19,48,2892.9530000000004,2687.022
14 Apr 19,1,2828.25,2623.408
14 Apr 19,2,2776.405,2570.893
14 Apr 19,3,2719.69,2514.0950000000007
14 Apr 19,4,2688.515,2482.564
14 Apr 19,5,2657.9710000000005,2451.6910000000007
14 Apr 19,6,2625.3390000000004,2419.097
14 Apr 19,7,2612.4539999999997,2406.342
14 Apr 19,8,2585.222,2379.79
14 Apr 19,9,2568.354,2363.345
14 Apr 19,10,2557.786,2352.701
14 Apr 19,11,2566.0260000000007,2361.032
14 Apr 19,12,2581.4179999999997,2376.158
14 Apr 19,13,2614.153,2408.711
14 Apr 19,14,2640.3390000000004,2434.723
14 Apr 19,15,2645.192,2439.692
14 Apr 19,16,2666.344,2461.643
14 Apr 19,17,2727.9240000000004,2522.86
14 Apr 19,18,2784.3940000000002,2577.8779999999997
14 Apr 19,19,2834.7380000000007,2626.492
14 Apr 19,20,2881.8459999999995,2671.437000000001
14 Apr 19,21,2927.639,2715.991
14 Apr 19,22,2945.7329999999993,2732.713
14 Apr 19,23,2955.8160000000007,2741.9350000000004
14 Apr 19,24,2936.2119999999995,2721.9960000000005
14 Apr 19,25,2905.085,2689.713
14 Apr 19,26,2893.265000000001,2676.614
14 Apr 19,27,2894.429,2678.647
14 Apr 19,28,2892.094,2676.5290000000005
14 Apr 19,29,2897.045,2681.188
14 Apr 19,30,2892.143,2676.7670000000003
14 Apr 19,31,2898.5580000000004,2684.087
14 Apr 19,32,2889.5149999999994,2676.632
14 Apr 19,33,2885.393,2671.775
14 Apr 19,34,2877.188,2664.1659999999997
14 Apr 19,35,2869.074,2657.356
14 Apr 19,36,2869.89,2658.5040000000004
14 Apr 19,37,2874.3320000000003,2663.273
14 Apr 19,38,2919.8959999999997,2709.9109999999996
14 Apr 19,39,2976.355,2766.223
14 Apr 19,40,2994.284,2784.485000000001
14 Apr 19,41,3004.754000000001,2795.155
14 Apr 19,42,3018.087,2808.9359999999997
14 Apr 19,43,3010.353,2801.333
14 Apr 19,44,2994.8049999999994,2785.0440000000003
14 Apr 19,45,2927.5510000000004,2717.0370000000003
14 Apr 19,46,2870.5550000000007,2660.079
14 Apr 19,47,2818.1359999999995,2607.42
14 Apr 19,48,2777.25,2567.306
15 Apr 19,1,2699.849,2490.781
15 Apr 19,2,2636.003,2425.771
15 Apr 19,3,2588.073,2378.302
15 Apr 19,4,2558.203,2347.719
15 Apr 19,5,2533.235,2322.405
15 Apr 19,6,2515.7960000000007,2304.722
15 Apr 19,7,2491.115,2280.056
15 Apr 19,8,2484.333,2273.543000000001
15 Apr 19,9,2475.748,2266.329
15 Apr 19,10,2482.1710000000007,2273.2460000000005
15 Apr 19,11,2512.442,2303.557
15 Apr 19,12,2573.1910000000007,2364.157
15 Apr 19,13,2684.295,2474.356
15 Apr 19,14,2771.9809999999998,2562.0560000000005
15 Apr 19,15,2880.327,2670.8389999999995
15 Apr 19,16,2984.4210000000007,2774.6859999999997
15 Apr 19,17,3137.7990000000004,2926.901
15 Apr 19,18,3258.987,3046.3569999999995
15 Apr 19,19,3337.511,3122.6399999999994
15 Apr 19,20,3375.711,3158.6040000000003
15 Apr 19,21,3396.312000000001,3177.2059999999997
15 Apr 19,22,3434.137,3213.7490000000003
15 Apr 19,23,3439.57,3218.463000000001
15 Apr 19,24,3429.2500000000005,3207.9619999999995
15 Apr 19,25,3388.198000000001,3166.908000000001
15 Apr 19,26,3387.9510000000005,3168.228
15 Apr 19,27,3413.425,3194.737
15 Apr 19,28,3425.7729999999997,3207.1
15 Apr 19,29,3458.7509999999997,3240.1270000000004
15 Apr 19,30,3463.8070000000002,3244.798
15 Apr 19,31,3454.926,3235.898
15 Apr 19,32,3467.74,3249.2200000000007
15 Apr 19,33,3475.38,3257.9959999999996
15 Apr 19,34,3473.336,3257.586
15 Apr 19,35,3449.37,3235.3459999999995
15 Apr 19,36,3411.2070000000003,3198.769000000001
15 Apr 19,37,3336.9100000000008,3124.09
15 Apr 19,38,3307.4300000000007,3094.3269999999993
15 Apr 19,39,3306.86,3094.2010000000005
15 Apr 19,40,3307.8720000000003,3097.4260000000004
15 Apr 19,41,3294.366,3085.857
15 Apr 19,42,3275.856,3068.0080000000007
15 Apr 19,43,3260.922,3052.8279999999995
15 Apr 19,44,3224.758,3016.3259999999996
15 Apr 19,45,3154.608000000001,2945.1250000000005
15 Apr 19,46,3085.112,2873.193
15 Apr 19,47,3021.262,2808.623
15 Apr 19,48,2938.321,2724.985
16 Apr 19,1,2855.009,2642.9190000000003
16 Apr 19,2,2797.337,2585.847
16 Apr 19,3,2741.45,2529.4410000000007
16 Apr 19,4,2704.1209999999996,2491.744
16 Apr 19,5,2667.7459999999996,2454.358
16 Apr 19,6,2645.13,2431.5460000000003
16 Apr 19,7,2624.7120000000004,2411.5370000000003
16 Apr 19,8,2609.6679999999997,2395.9880000000007
16 Apr 19,9,2596.7810000000004,2383.8810000000008
16 Apr 19,10,2599.304,2386.2870000000007
16 Apr 19,11,2625.217,2411.865
16 Apr 19,12,2678.4500000000007,2465.3070000000002
16 Apr 19,13,2777.207000000001,2563.591000000001
16 Apr 19,14,2853.407,2640.5559999999996
16 Apr 19,15,2928.942,2716.655
16 Apr 19,16,3054.4209999999994,2841.3860000000004
16 Apr 19,17,3192.98,2978.968
16 Apr 19,18,3311.562000000001,3095.925
16 Apr 19,19,3377.7290000000007,3160.643
16 Apr 19,20,3415.078,3196.925
16 Apr 19,21,3455.826,3236.4320000000002
16 Apr 19,22,3472.541,3251.32
16 Apr 19,23,3480.6279999999997,3258.2489999999993
16 Apr 19,24,3456.467,3233.6379999999995
16 Apr 19,25,3424.6510000000007,3204.2929999999997
16 Apr 19,26,3424.637,3205.178000000001
16 Apr 19,27,3449.4970000000008,3229.458
16 Apr 19,28,3464.442,3244.031
16 Apr 19,29,3484.241,3263.906
16 Apr 19,30,3493.188000000001,3273.1669999999995
16 Apr 19,31,3485.937,3266.2970000000005
16 Apr 19,32,3497.896,3279.9040000000005
16 Apr 19,33,3493.7090000000007,3277.5290000000005
16 Apr 19,34,3478.1430000000005,3263.6920000000005
16 Apr 19,35,3445.954000000001,3232.5879999999997
16 Apr 19,36,3397.86,3185.563000000001
16 Apr 19,37,3317.1800000000007,3105.9590000000007
16 Apr 19,38,3301.9559999999997,3092.51
16 Apr 19,39,3310.473,3100.5370000000007
16 Apr 19,40,3305.259,3094.9990000000007
16 Apr 19,41,3303.864,3094.429
16 Apr 19,42,3288.469,3080.7740000000003
16 Apr 19,43,3272.013000000001,3064.066000000001
16 Apr 19,44,3249.6310000000008,3041.853
16 Apr 19,45,3168.053000000001,2959.687
16 Apr 19,46,3105.711,2897.5650000000005
16 Apr 19,47,3049.591000000001,2842.193
16 Apr 19,48,2967.4440000000004,2759.026
17 Apr 19,1,2887.53,2679.28
17 Apr 19,2,2819.914,2612.4629999999997
17 Apr 19,3,2779.757,2572.433
17 Apr 19,4,2739.348,2532.431
17 Apr 19,5,2708.11,2500.9680000000008
17 Apr 19,6,2679.65,2471.2680000000005
17 Apr 19,7,2661.2960000000007,2453.797
17 Apr 19,8,2644.4,2436.728
17 Apr 19,9,2637.265,2428.8930000000005
17 Apr 19,10,2640.137,2432.4210000000007
17 Apr 19,11,2662.0229999999997,2454.197
17 Apr 19,12,2704.9800000000005,2497.0750000000007
17 Apr 19,13,2792.938,2585.271
17 Apr 19,14,2866.179,2657.5040000000004
17 Apr 19,15,2928.957000000001,2720.532
17 Apr 19,16,3046.7529999999997,2837.586
17 Apr 19,17,3173.494,2962.2359999999994
17 Apr 19,18,3288.288,3075.711
17 Apr 19,19,3361.595,3149.088
17 Apr 19,20,3403.234000000001,3190.1890000000008
17 Apr 19,21,3439.46,3230.484000000001
17 Apr 19,22,3476.675,3265.605
17 Apr 19,23,3479.509,3266.603
17 Apr 19,24,3456.2740000000003,3242.071
17 Apr 19,25,3424.112,3210.476
17 Apr 19,26,3418.007,3204.61
17 Apr 19,27,3444.07,3228.905
17 Apr 19,28,3469.4309999999996,3256.428000000001
17 Apr 19,29,3502.972,3287.532
17 Apr 19,30,3497.623,3280.383
17 Apr 19,31,3498.512,3281.2699999999995
17 Apr 19,32,3510.409,3294.0149999999994
17 Apr 19,33,3508.2659999999996,3292.6459999999997
17 Apr 19,34,3505.6340000000005,3291.6240000000007
17 Apr 19,35,3465.15,3251.6220000000008
17 Apr 19,36,3435.077,3224.4509999999996
17 Apr 19,37,3359.851000000001,3150.1830000000004
17 Apr 19,38,3337.8190000000004,3128.406
17 Apr 19,39,3349.039,3138.963000000001
17 Apr 19,40,3345.512,3135.342
17 Apr 19,41,3325.2140000000004,3114.928
17 Apr 19,42,3312.849,3103.987
17 Apr 19,43,3301.3730000000005,3093.745000000001
17 Apr 19,44,3258.263,3051.139000000001
17 Apr 19,45,3193.698000000001,2986.9629999999997
17 Apr 19,46,3124.275,2916.523
17 Apr 19,47,3051.515000000001,2844.418000000001
17 Apr 19,48,2984.5110000000004,2777.281
18 Apr 19,1,2912.914,2706.9000000000005
18 Apr 19,2,2851.5370000000007,2647.222
18 Apr 19,3,2798.692,2594.347
18 Apr 19,4,2746.7590000000005,2541.974
18 Apr 19,5,2713.592,2507.2090000000007
18 Apr 19,6,2688.106,2481.302
18 Apr 19,7,2663.213,2455.272
18 Apr 19,8,2649.5,2441.6710000000003
18 Apr 19,9,2637.485000000001,2429.331
18 Apr 19,10,2637.897,2429.78
18 Apr 19,11,2661.965,2454.417000000001
18 Apr 19,12,2708.864,2501.442
18 Apr 19,13,2793.967,2586.9
18 Apr 19,14,2871.516,2664.583
18 Apr 19,15,2939.224,2731.817
18 Apr 19,16,3060.3479999999986,2851.5890000000004
18 Apr 19,17,3184.119,2975.117
18 Apr 19,18,3289.384,3079.382
18 Apr 19,19,3368.474,3156.808
18 Apr 19,20,3419.135,3205.202
18 Apr 19,21,3456.475,3239.974
18 Apr 19,22,3477.71,3259.288
18 Apr 19,23,3482.409,3260.726
18 Apr 19,24,3461.257,3239.836
18 Apr 19,25,3426.405,3206.417
18 Apr 19,26,3414.8540000000003,3196.11
18 Apr 19,27,3451.376,3233.042000000001
18 Apr 19,28,3472.543,3253.228
18 Apr 19,29,3493.143,3273.792000000001
18 Apr 19,30,3486.340000000001,3267.742
18 Apr 19,31,3472.1360000000004,3254.885
18 Apr 19,32,3477.9680000000008,3263.260000000001
18 Apr 19,33,3478.423,3263.1290000000004
18 Apr 19,34,3466.0809999999997,3253.1120000000005
18 Apr 19,35,3439.545,3228.026
18 Apr 19,36,3386.534,3176.582000000001
18 Apr 19,37,3309.579,3099.965
18 Apr 19,38,3281.203,3071.2259999999997
18 Apr 19,39,3291.138000000001,3079.708
18 Apr 19,40,3279.255,3068.1540000000005
18 Apr 19,41,3267.761,3058.0550000000007
18 Apr 19,42,3230.949,3021.05
18 Apr 19,43,3221.394,3012.1760000000004
18 Apr 19,44,3184.0940000000005,2975.5560000000005
18 Apr 19,45,3122.3150000000005,2914.542000000001
18 Apr 19,46,3059.323000000001,2850.6160000000004
18 Apr 19,47,3018.907,2808.243
18 Apr 19,48,2980.031,2768.491
19 Apr 19,1,2921.498,2710.0380000000005
19 Apr 19,2,2869.365,2657.5190000000002
19 Apr 19,3,2818.5229999999997,2606.927
19 Apr 19,4,2766.809,2555.094
19 Apr 19,5,2728.735000000001,2520.635
19 Apr 19,6,2703.159,2496.838
19 Apr 19,7,2670.2740000000003,2464.485
19 Apr 19,8,2646.666000000001,2439.835
19 Apr 19,9,2630.7790000000005,2423.682
19 Apr 19,10,2621.8909999999996,2414.828
19 Apr 19,11,2625.178000000001,2418.129000000001
19 Apr 19,12,2640.7200000000007,2433.8540000000007
19 Apr 19,13,2670.3750000000005,2463.2470000000003
19 Apr 19,14,2685.5780000000004,2478.632
19 Apr 19,15,2682.69,2475.387
19 Apr 19,16,2721.974,2514.759
19 Apr 19,17,2778.4249999999993,2569.584
19 Apr 19,18,2838.1959999999995,2627.933
19 Apr 19,19,2883.9500000000007,2672.357
19 Apr 19,20,2936.7529999999997,2726.6569999999992
19 Apr 19,21,2979.795,2774.216000000001
19 Apr 19,22,3007.2760000000007,2804.4320000000002
19 Apr 19,23,3015.341,2811.682
19 Apr 19,24,3009.134,2803.322
19 Apr 19,25,3000.607,2793.8920000000003
19 Apr 19,26,3001.683,2795.2500000000005
19 Apr 19,27,3015.7709999999997,2810.6330000000007
19 Apr 19,28,3026.366,2821.513000000001
19 Apr 19,29,3042.7009999999996,2838.8190000000004
19 Apr 19,30,3064.021,2860.715
19 Apr 19,31,3053.205,2850.3709999999996
19 Apr 19,32,3060.188,2858.127
19 Apr 19,33,3042.4309999999996,2842.588
19 Apr 19,34,3025.468,2827.389
19 Apr 19,35,2998.5040000000013,2804.807
19 Apr 19,36,2967.262,2775.483
19 Apr 19,37,2960.7740000000003,2770.34
19 Apr 19,38,2974.7790000000005,2786.0489999999986
19 Apr 19,39,3005.1560000000004,2816.2570000000005
19 Apr 19,40,3019.845,2830.4790000000007
19 Apr 19,41,3013.5080000000007,2824.168000000001
19 Apr 19,42,3022.0930000000008,2834.1409999999996
19 Apr 19,43,3019.958,2834.288
19 Apr 19,44,3004.179,2819.2520000000004
19 Apr 19,45,2961.005,2777.16
19 Apr 19,46,2923.3509999999997,2740.994000000001
19 Apr 19,47,2883.178,2706.407
19 Apr 19,48,2831.2859999999996,2657.777
20 Apr 19,1,2779.5080000000007,2609.192
20 Apr 19,2,2742.2610000000004,2575.175
20 Apr 19,3,2699.7760000000007,2532.3830000000007
20 Apr 19,4,2661.708,2495.301
20 Apr 19,5,2631.725,2465.254
20 Apr 19,6,2605.08,2438.919
20 Apr 19,7,2585.404,2419.075
20 Apr 19,8,2565.63,2398.271
20 Apr 19,9,2558.654,2391.18
20 Apr 19,10,2551.779,2383.781
20 Apr 19,11,2564.2529999999997,2395.792000000001
20 Apr 19,12,2578.8840000000005,2410.9590000000007
20 Apr 19,13,2610.6310000000008,2443.3660000000004
20 Apr 19,14,2642.605,2474.272
20 Apr 19,15,2670.728,2502.536
20 Apr 19,16,2741.1490000000003,2571.569
20 Apr 19,17,2874.75,2704.0129999999995
20 Apr 19,18,2957.57,2787.893
20 Apr 19,19,3037.1199999999994,2867.875
20 Apr 19,20,3077.188,2907.501
20 Apr 19,21,3107.1240000000003,2935.8989999999994
20 Apr 19,22,3134.3369999999995,2962.514
20 Apr 19,23,3137.5890000000004,2962.8749999999995
20 Apr 19,24,3121.885,2946.934
20 Apr 19,25,3092.383,2917.6939999999995
20 Apr 19,26,3078.752,2904.5000000000005
20 Apr 19,27,3072.205000000001,2898.7960000000007
20 Apr 19,28,3067.929,2895.32
20 Apr 19,29,3066.117,2893.473
20 Apr 19,30,3046.686,2873.579
20 Apr 19,31,3018.285,2845.074
20 Apr 19,32,3008.441,2836.353
20 Apr 19,33,2993.637,2823.179
20 Apr 19,34,2978.172,2808.987
20 Apr 19,35,2944.784,2775.3759999999997
20 Apr 19,36,2935.808,2767.783000000001
20 Apr 19,37,2924.3450000000007,2757.1070000000004
20 Apr 19,38,2944.99,2779.369000000001
20 Apr 19,39,2979.989,2815.1580000000013
20 Apr 19,40,2988.487,2823.164
20 Apr 19,41,2991.998,2826.17
20 Apr 19,42,2992.059,2826.3750000000005
20 Apr 19,43,2992.562000000001,2826.512
20 Apr 19,44,2971.7900000000004,2806.413
20 Apr 19,45,2928.969,2762.4640000000004
20 Apr 19,46,2896.678,2729.5690000000004
20 Apr 19,47,2848.612,2681.831
20 Apr 19,48,2803.265000000001,2636.237
21 Apr 19,1,2744.8509999999997,2577.489
21 Apr 19,2,2701.255,2533.823000000001
21 Apr 19,3,2665.085,2497.937000000001
21 Apr 19,4,2617.029,2450.9530000000004
21 Apr 19,5,2585.239,2418.315
21 Apr 19,6,2556.9990000000007,2387.7810000000004
21 Apr 19,7,2530.489,2360.428000000001
21 Apr 19,8,2522.675,2352.437000000001
21 Apr 19,9,2502.357,2332.065
21 Apr 19,10,2493.484000000001,2323.468
21 Apr 19,11,2501.175,2330.766
21 Apr 19,12,2511.6910000000003,2341.643
21 Apr 19,13,2536.903,2367.145
21 Apr 19,14,2560.8160000000003,2390.869
21 Apr 19,15,2558.304,2388.44
21 Apr 19,16,2593.381,2422.744
21 Apr 19,17,2653.8830000000007,2481.8350000000005
21 Apr 19,18,2714.915,2541.804
21 Apr 19,19,2771.658,2596.311
21 Apr 19,20,2818.3990000000003,2641.840000000001
21 Apr 19,21,2873.758,2697.2909999999997
21 Apr 19,22,2892.732,2715.591
21 Apr 19,23,2902.345,2725.402
21 Apr 19,24,2897.099,2719.7909999999997
21 Apr 19,25,2890.3970000000004,2711.306
21 Apr 19,26,2884.847,2703.6440000000002
21 Apr 19,27,2907.324,2726.952
21 Apr 19,28,2895.552,2716.347
21 Apr 19,29,2906.507,2727.7990000000004
21 Apr 19,30,2923.1279999999997,2746.183
21 Apr 19,31,2916.131,2739.274000000001
21 Apr 19,32,2916.115,2740.0129999999995
21 Apr 19,33,2925.567,2749.388000000001
21 Apr 19,34,2920.303,2744.9390000000003
21 Apr 19,35,2906.0290000000005,2732.653
21 Apr 19,36,2898.1600000000008,2726.5650000000005
21 Apr 19,37,2919.585,2750.25
21 Apr 19,38,2948.65,2779.4410000000007
21 Apr 19,39,3006.57,2837.092
21 Apr 19,40,3046.184,2876.5820000000003
21 Apr 19,41,3066.865,2896.176
21 Apr 19,42,3090.3790000000004,2919.469
21 Apr 19,43,3110.4629999999997,2939.778
21 Apr 19,44,3085.588,2915.415
21 Apr 19,45,3010.638,2841.1130000000007
21 Apr 19,46,2971.623,2801.2470000000003
21 Apr 19,47,2918.591000000001,2748.7570000000005
21 Apr 19,48,2849.84,2679.663
22 Apr 19,1,2779.258,2610.055
22 Apr 19,2,2712.2140000000004,2541.492
22 Apr 19,3,2669.783,2498.884
22 Apr 19,4,2640.628000000001,2470.206
22 Apr 19,5,2601.1470000000004,2431.6150000000007
22 Apr 19,6,2568.8010000000004,2399.6070000000004
22 Apr 19,7,2551.664,2382.3570000000004
22 Apr 19,8,2540.9490000000005,2371.425
22 Apr 19,9,2532.211,2361.38
22 Apr 19,10,2531.887,2361.0510000000004
22 Apr 19,11,2562.8579999999997,2392.496
22 Apr 19,12,2623.640000000001,2453.208
22 Apr 19,13,2717.9590000000007,2548.2929999999997
22 Apr 19,14,2807.161,2637.244
22 Apr 19,15,2894.8209999999995,2725.568
22 Apr 19,16,3021.095,2851.42
22 Apr 19,17,3174.344,3002.668
22 Apr 19,18,3300.360000000001,3128.475000000001
22 Apr 19,19,3380.563,3210.123
22 Apr 19,20,3406.829,3235.4010000000007
22 Apr 19,21,3440.8299999999995,3268.426
22 Apr 19,22,3471.225,3298.928000000001
22 Apr 19,23,3478.574,3305.0190000000002
22 Apr 19,24,3455.2659999999996,3285.5550000000007
22 Apr 19,25,3417.64,3259.645
22 Apr 19,26,3411.1270000000004,3253.072
22 Apr 19,27,3419.1469999999995,3261.785
22 Apr 19,28,3426.458,3268.76
22 Apr 19,29,3432.508,3276.384
22 Apr 19,30,3426.953,3271.67
22 Apr 19,31,3420.4780000000005,3266.8879999999995
22 Apr 19,32,3430.0029999999997,3277.9820000000004
22 Apr 19,33,3430.77,3279.317
22 Apr 19,34,3415.188,3264.222
22 Apr 19,35,3378.0380000000014,3228.138
22 Apr 19,36,3324.1820000000002,3175.171000000001
22 Apr 19,37,3258.896,3109.438
22 Apr 19,38,3241.255,3091.1690000000003
22 Apr 19,39,3253.777,3103.644
22 Apr 19,40,3251.6740000000004,3101.666
22 Apr 19,41,3242.5759999999996,3091.6940000000004
22 Apr 19,42,3223.475000000001,3071.7580000000007
22 Apr 19,43,3216.0270000000005,3065.29
22 Apr 19,44,3167.6270000000004,3017.575
22 Apr 19,45,3090.9820000000004,2941.5290000000005
22 Apr 19,46,3021.1209999999996,2872.718
22 Apr 19,47,2967.1850000000004,2818.635
22 Apr 19,48,2896.026,2746.9959999999996
23 Apr 19,1,2814.786,2664.1290000000004
23 Apr 19,2,2749.367,2597.4239999999995
23 Apr 19,3,2710.442,2558.625
23 Apr 19,4,2665.493,2514.481
23 Apr 19,5,2636.262,2485.632
23 Apr 19,6,2613.5589999999997,2462.9600000000005
23 Apr 19,7,2593.542000000001,2443.067
23 Apr 19,8,2585.362,2434.436
23 Apr 19,9,2575.1040000000007,2423.876
23 Apr 19,10,2576.613,2423.989
23 Apr 19,11,2602.029,2449.186
23 Apr 19,12,2653.1929999999998,2500.364
23 Apr 19,13,2749.5409999999997,2597.151
23 Apr 19,14,2839.327,2687.347
23 Apr 19,15,2910.883,2759.762
23 Apr 19,16,3025.0060000000008,2873.7209999999995
23 Apr 19,17,3162.467,3009.0380000000014
23 Apr 19,18,3276.724000000001,3121.0670000000005
23 Apr 19,19,3358.3070000000002,3200.795
23 Apr 19,20,3401.943,3242.528
23 Apr 19,21,3448.365000000001,3289.138000000001
23 Apr 19,22,3478.7909999999997,3320.4390000000003
23 Apr 19,23,3480.1540000000005,3318.9359999999997
23 Apr 19,24,3460.032,3298.841
23 Apr 19,25,3424.281,3263.9390000000003
23 Apr 19,26,3411.1310000000008,3249.323
23 Apr 19,27,3432.467,3271.6600000000008
23 Apr 19,28,3433.863,3274.4440000000004
23 Apr 19,29,3440.09,3282.245
23 Apr 19,30,3409.318,3252.7090000000003
23 Apr 19,31,3391.126,3236.46
23 Apr 19,32,3378.4680000000008,3225.677
23 Apr 19,33,3367.338000000001,3214.612
23 Apr 19,34,3349.34,3195.697000000001
23 Apr 19,35,3318.986,3165.962
23 Apr 19,36,3269.9109999999996,3117.8320000000003
23 Apr 19,37,3218.482,3067.6359999999995
23 Apr 19,38,3217.311,3068.5119999999993
23 Apr 19,39,3220.167,3071.135
23 Apr 19,40,3213.23,3064.611
23 Apr 19,41,3199.1310000000008,3050.8770000000004
23 Apr 19,42,3175.5460000000007,3027.1490000000003
23 Apr 19,43,3152.813,3004.6009999999997
23 Apr 19,44,3107.7850000000008,2962.6310000000008
23 Apr 19,45,3033.0959999999995,2887.195
23 Apr 19,46,2957.332000000001,2810.567
23 Apr 19,47,2885.9710000000005,2738.9700000000007
23 Apr 19,48,2816.059,2669.098
24 Apr 19,1,2745.3170000000005,2598.402
24 Apr 19,2,2686.89,2538.574
24 Apr 19,3,2644.18,2495.894
24 Apr 19,4,2603.1220000000003,2454.658
24 Apr 19,5,2580.5960000000005,2432.306
24 Apr 19,6,2568.181,2420.943
24 Apr 19,7,2545.344,2397.494
24 Apr 19,8,2532.38,2384.106
24 Apr 19,9,2529.004000000001,2380.1079999999997
24 Apr 19,10,2533.489,2383.42
24 Apr 19,11,2569.8750000000005,2419.563
24 Apr 19,12,2626.449,2470.9629999999997
24 Apr 19,13,2716.524000000001,2558.743
24 Apr 19,14,2809.8059999999996,2643.74
24 Apr 19,15,2876.222,2705.861
24 Apr 19,16,2992.1929999999998,2821.49
24 Apr 19,17,3139.158000000001,2967.0470000000005
24 Apr 19,18,3234.1829999999995,3059.945
24 Apr 19,19,3308.894,3135.316
24 Apr 19,20,3345.935,3171.013
24 Apr 19,21,3376.2760000000007,3200.4040000000005
24 Apr 19,22,3393.106,3218.5779999999995
24 Apr 19,23,3395.8779999999997,3222.4310000000005
24 Apr 19,24,3383.65,3209.1540000000005
24 Apr 19,25,3346.7850000000008,3171.6440000000002
24 Apr 19,26,3345.2870000000003,3168.885
24 Apr 19,27,3364.0429999999997,3187.0679999999998
24 Apr 19,28,3399.298,3222.2209999999995
24 Apr 19,29,3414.844,3238.5060000000008
