,WEP,PERIOD,day_of_week
8824,115.48,41,2
8825,111.27,42,2
8826,115.11,43,2
8827,111.85,44,2
8828,110.78,45,2
8829,107.92,46,2
8830,100.82,47,2
8831,99.66,48,2
8832,97.62,1,3
8833,94.89,2,3
8834,92.37,3,3
8835,90.25,4,3
8836,87.84,5,3
8837,87.68,6,3
8838,86.94,7,3
8839,86.62,8,3
8840,86.26,9,3
8841,86.56,10,3
8842,87.89,11,3
8843,92.38,12,3
8844,96.54,13,3
8845,97.43,14,3
8846,99.94,15,3
8847,97.93,16,3
8848,106.2,17,3
8849,111.01,18,3
8850,114.12,19,3
8851,112.2,20,3
8852,202.81,21,3
8853,256.2657155177831,22,3
8854,254.2,23,3
8855,113.48,24,3
8856,112.08,25,3
8857,256.2657155177831,26,3
8858,256.2657155177831,27,3
8859,256.2657155177831,28,3
8860,256.2657155177831,29,3
8861,256.2657155177831,30,3
8862,256.2657155177831,31,3
8863,256.2657155177831,32,3
8864,256.2657155177831,33,3
8865,256.2657155177831,34,3
8866,256.2657155177831,35,3
8867,113.41,36,3
8868,110.95,37,3
8869,110.66,38,3
8870,112.01,39,3
8871,111.34,40,3
8872,111.04,41,3
8873,107.92,42,3
8874,107.69,43,3
8875,105.59,44,3
8876,106.09,45,3
8877,105.98,46,3
8878,106.03,47,3
8879,105.07,48,3
8880,105.24,1,4
8881,105.03,2,4
8882,100.07,3,4
8883,94.95,4,4
8884,93.14,5,4
8885,91.13,6,4
8886,88.78,7,4
8887,88.62,8,4
8888,88.2,9,4
8889,88.8,10,4
8890,91.49,11,4
8891,95.29,12,4
8892,100.33,13,4
8893,104.08,14,4
8894,105.01,15,4
8895,105.22,16,4
8896,108.05,17,4
8897,243.88,18,4
8898,244.76,19,4
8899,249.58,20,4
8900,256.2657155177831,21,4
8901,256.2657155177831,22,4
8902,256.2657155177831,23,4
8903,256.2657155177831,24,4
8904,256.2657155177831,25,4
8905,256.2657155177831,26,4
8906,256.2657155177831,27,4
8907,256.2657155177831,28,4
8908,256.2657155177831,29,4
8909,256.2657155177831,30,4
8910,256.2657155177831,31,4
8911,256.2657155177831,32,4
8912,256.2657155177831,33,4
8913,253.29,34,4
8914,113.49,35,4
8915,113.46,36,4
8916,110.35,37,4
8917,111.39,38,4
8918,110.49,39,4
8919,110.95,40,4
8920,108.22,41,4
8921,110.93,42,4
8922,109.33,43,4
8923,107.72,44,4
8924,106.48,45,4
8925,106.3,46,4
8926,106.0,47,4
8927,105.68,48,4
8928,104.84,1,5
8929,101.15,2,5
8930,99.57,3,5
8931,95.21,4,5
8932,93.81,5,5
8933,92.4,6,5
8934,87.5,7,5
8935,85.44,8,5
8936,85.19,9,5
8937,85.53,10,5
8938,85.59,11,5
8939,86.24,12,5
8940,85.67,13,5
8941,85.36,14,5
8942,89.42,15,5
8943,94.81,16,5
8944,95.16,17,5
8945,106.01,18,5
8946,106.1,19,5
8947,110.65,20,5
8948,146.47,21,5
8949,256.2657155177831,22,5
8950,256.2657155177831,23,5
8951,116.09,24,5
8952,105.83,25,5
8953,105.31,26,5
8954,105.32,27,5
8955,105.2,28,5
8956,105.19,29,5
8957,104.66,30,5
8958,100.98,31,5
8959,100.79,32,5
8960,99.46,33,5
8961,98.82,34,5
8962,103.16,35,5
8963,105.43,36,5
8964,105.97,37,5
8965,109.21,38,5
8966,256.2657155177831,39,5
8967,256.2657155177831,40,5
8968,256.2657155177831,41,5
8969,256.2657155177831,42,5
8970,256.2657155177831,43,5
8971,256.2657155177831,44,5
8972,111.38,45,5
8973,108.91,46,5
8974,108.41,47,5
8975,110.39,48,5
8976,107.55,1,6
8977,105.73,2,6
8978,101.11,3,6
8979,96.9,4,6
8980,95.02,5,6
8981,95.07,6,6
8982,94.25,7,6
8983,92.21,8,6
8984,92.16,9,6
8985,91.23,10,6
8986,92.5,11,6
8987,92.95,12,6
8988,93.9,13,6
8989,96.26,14,6
8990,98.96,15,6
8991,94.82,16,6
8992,100.63,17,6
8993,105.51,18,6
8994,105.34,19,6
8995,105.41,20,6
8996,105.6,21,6
8997,107.03,22,6
8998,105.22,23,6
8999,104.88,24,6
9000,104.81,25,6
9001,105.28,26,6
9002,105.21,27,6
9003,105.16,28,6
9004,105.3,29,6
9005,105.16,30,6
9006,105.49,31,6
9007,105.91,32,6
9008,104.96,33,6
9009,256.2657155177831,34,6
9010,256.2657155177831,35,6
9011,134.36,36,6
9012,111.66,37,6
9013,256.2657155177831,38,6
9014,256.2657155177831,39,6
9015,256.2657155177831,40,6
9016,145.63,41,6
9017,145.97,42,6
9018,207.63,43,6
9019,111.41,44,6
9020,105.76,45,6
9021,105.37,46,6
9022,104.96,47,6
9023,105.01,48,6
9024,105.68,1,0
9025,100.69,2,0
9026,95.73,3,0
9027,95.41,4,0
9028,92.33,5,0
9029,91.32,6,0
9030,89.1,7,0
9031,85.98,8,0
9032,88.3,9,0
9033,88.4,10,0
9034,88.3,11,0
9035,90.79,12,0
9036,95.61,13,0
9037,100.18,14,0
9038,100.02,15,0
9039,94.99,16,0
9040,95.11,17,0
9041,99.97,18,0
9042,103.99,19,0
9043,105.76,20,0
9044,108.84,21,0
9045,109.11,22,0
9046,108.74,23,0
9047,105.45,24,0
9048,100.69,25,0
9049,104.24,26,0
9050,105.87,27,0
9051,106.03,28,0
9052,106.15,29,0
9053,104.28,30,0
9054,101.4,31,0
9055,100.63,32,0
9056,104.36,33,0
9057,104.45,34,0
9058,96.36,35,0
9059,95.59,36,0
9060,93.92,37,0
9061,95.42,38,0
9062,97.49,39,0
9063,100.31,40,0
9064,104.66,41,0
9065,105.56,42,0
9066,105.97,43,0
9067,105.21,44,0
9068,100.74,45,0
9069,101.33,46,0
9070,95.94,47,0
9071,90.75,48,0
9072,85.44,1,1
9073,85.08,2,1
9074,85.08,3,1
9075,81.33,4,1
9076,76.28,5,1
9077,76.12,6,1
9078,75.89,7,1
9079,75.47,8,1
9080,75.45,9,1
9081,75.83,10,1
9082,76.53,11,1
9083,77.22,12,1
9084,85.2,13,1
9085,88.56,14,1
9086,89.83,15,1
9087,88.54,16,1
9088,93.89,17,1
9089,109.98,18,1
9090,256.2657155177831,19,1
9091,105.97,20,1
9092,105.97,21,1
9093,96.36,22,1
9094,96.25,23,1
9095,108.96,24,1
9096,105.9,25,1
9097,106.16,26,1
9098,108.95,27,1
9099,108.96,28,1
9100,109.98,29,1
9101,109.28,30,1
9102,110.4,31,1
9103,110.3,32,1
9104,109.32,33,1
9105,108.88,34,1
9106,103.41,35,1
9107,99.24,36,1
9108,96.61,37,1
9109,99.92,38,1
9110,100.66,39,1
9111,101.92,40,1
9112,101.34,41,1
9113,102.03,42,1
9114,100.34,43,1
9115,105.94,44,1
9116,106.09,45,1
9117,105.38,46,1
9118,100.38,47,1
9119,91.14,48,1
9120,88.19,1,2
9121,85.29,2,2
9122,83.34,3,2
9123,77.27,4,2
9124,76.09,5,2
9125,76.11,6,2
9126,76.29,7,2
9127,74.45,8,2
9128,74.4,9,2
9129,74.8,10,2
9130,76.17,11,2
9131,77.2,12,2
9132,84.93,13,2
9133,88.11,14,2
9134,91.98,15,2
9135,88.06,16,2
9136,95.12,17,2
9137,103.04,18,2
9138,106.22,19,2
9139,110.04,20,2
9140,111.34,21,2
9141,112.66,22,2
9142,111.29,23,2
9143,109.68,24,2
9144,108.69,25,2
9145,109.81,26,2
9146,111.31,27,2
9147,112.62,28,2
9148,111.29,29,2
9149,111.02,30,2
9150,111.21,31,2
9151,110.88,32,2
9152,112.01,33,2
9153,122.25,34,2
9154,133.75,35,2
9155,111.46,36,2
9156,105.29,37,2
9157,108.77,38,2
9158,179.69,39,2
9159,111.14,40,2
9160,109.99,41,2
9161,109.71,42,2
9162,109.63,43,2
9163,105.43,44,2
9164,105.7,45,2
9165,105.23,46,2
9166,100.37,47,2
9167,92.36,48,2
9168,88.32,1,3
9169,85.05,2,3
9170,84.85,3,3
9171,82.38,4,3
9172,78.63,5,3
9173,76.8,6,3
9174,75.98,7,3
9175,75.02,8,3
9176,76.96,9,3
9177,76.94,10,3
9178,76.13,11,3
9179,81.3,12,3
9180,84.97,13,3
9181,87.97,14,3
9182,90.89,15,3
9183,88.1,16,3
9184,91.15,17,3
9185,101.53,18,3
9186,106.87,19,3
9187,110.29,20,3
9188,110.75,21,3
9189,109.21,22,3
9190,106.15,23,3
9191,101.35,24,3
9192,97.1,25,3
9193,93.6,26,3
9194,100.12,27,3
9195,104.42,28,3
9196,104.59,29,3
9197,102.21,30,3
9198,102.09,31,3
9199,104.24,32,3
9200,104.25,33,3
9201,100.24,34,3
9202,97.15,35,3
9203,99.53,36,3
9204,105.73,37,3
9205,108.95,38,3
9206,123.46,39,3
9207,110.11,40,3
9208,111.55,41,3
9209,108.64,42,3
9210,108.56,43,3
9211,108.39,44,3
9212,108.85,45,3
9213,103.16,46,3
9214,99.29,47,3
9215,93.66,48,3
9216,93.61,1,4
9217,92.22,2,4
9218,91.32,3,4
9219,84.7,4,4
9220,83.46,5,4
9221,82.57,6,4
9222,81.94,7,4
9223,76.94,8,4
9224,76.9,9,4
9225,76.88,10,4
9226,82.78,11,4
9227,84.16,12,4
9228,84.4,13,4
9229,91.97,14,4
9230,93.47,15,4
9231,86.22,16,4
9232,93.32,17,4
9233,95.35,18,4
9234,104.06,19,4
9235,107.93,20,4
9236,112.98,21,4
9237,116.14,22,4
9238,113.27,23,4
9239,109.16,24,4
9240,104.58,25,4
9241,104.39,26,4
9242,104.86,27,4
9243,109.45,28,4
9244,110.09,29,4
9245,108.84,30,4
9246,108.64,31,4
9247,108.57,32,4
9248,108.39,33,4
9249,103.84,34,4
9250,99.92,35,4
9251,104.58,36,4
9252,114.08,37,4
9253,115.7,38,4
9254,115.97,39,4
9255,117.0,40,4
9256,115.12,41,4
9257,113.57,42,4
9258,112.89,43,4
9259,112.11,44,4
9260,109.05,45,4
9261,106.9,46,4
9262,101.66,47,4
9263,95.05,48,4
9264,92.94,1,5
9265,91.52,2,5
9266,91.49,3,5
9267,86.2,4,5
9268,84.47,5,5
9269,84.43,6,5
9270,82.76,7,5
9271,80.94,8,5
9272,76.85,9,5
9273,76.8,10,5
9274,76.78,11,5
9275,82.61,12,5
9276,80.92,13,5
9277,82.67,14,5
9278,81.37,15,5
9279,84.29,16,5
9280,93.39,17,5
9281,94.96,18,5
9282,95.04,19,5
9283,103.88,20,5
9284,108.46,21,5
9285,109.34,22,5
9286,108.49,23,5
9287,104.72,24,5
9288,102.76,25,5
9289,99.94,26,5
9290,100.12,27,5
9291,99.96,28,5
9292,98.95,29,5
9293,98.72,30,5
9294,98.85,31,5
9295,98.67,32,5
9296,94.25,33,5
9297,94.84,34,5
9298,94.42,35,5
9299,93.16,36,5
9300,94.74,37,5
9301,95.01,38,5
9302,95.09,39,5
9303,100.19,40,5
9304,104.41,41,5
9305,103.9,42,5
9306,103.6,43,5
9307,103.47,44,5
9308,103.53,45,5
9309,107.35,46,5
9310,100.97,47,5
9311,95.18,48,5
9312,94.86,1,6
9313,93.59,2,6
9314,91.61,3,6
9315,89.1,4,6
9316,85.15,5,6
9317,82.54,6,6
9318,82.64,7,6
9319,76.69,8,6
9320,76.59,9,6
9321,76.16,10,6
9322,76.67,11,6
9323,76.98,12,6
9324,76.96,13,6
9325,77.1,14,6
9326,78.22,15,6
9327,81.63,16,6
9328,85.05,17,6
9329,88.98,18,6
9330,92.44,19,6
9331,93.6,20,6
9332,95.6,21,6
9333,98.5,22,6
9334,95.77,23,6
9335,94.7,24,6
9336,93.19,25,6
9337,93.28,26,6
9338,95.52,27,6
9339,95.48,28,6
9340,95.04,29,6
9341,95.39,30,6
9342,96.07,31,6
9343,95.61,32,6
9344,93.88,33,6
9345,93.8,34,6
9346,94.39,35,6
9347,93.81,36,6
9348,95.68,37,6
9349,98.61,38,6
9350,98.87,39,6
9351,101.33,40,6
9352,100.67,41,6
9353,104.89,42,6
9354,112.82,43,6
9355,111.81,44,6
9356,107.56,45,6
9357,107.34,46,6
9358,99.84,47,6
9359,95.98,48,6
9360,94.68,1,0
9361,93.18,2,0
9362,92.58,3,0
9363,86.15,4,0
9364,84.36,5,0
9365,83.35,6,0
9366,82.26,7,0
9367,82.01,8,0
9368,81.39,9,0
9369,82.92,10,0
9370,84.27,11,0
9371,84.3,12,0
9372,91.77,13,0
9373,94.35,14,0
9374,95.28,15,0
9375,99.42,16,0
9376,105.89,17,0
9377,111.44,18,0
9378,114.63,19,0
9379,116.19,20,0
9380,115.99,21,0
9381,116.03,22,0
9382,115.96,23,0
9383,106.17,24,0
9384,101.51,25,0
9385,101.98,26,0
9386,105.8,27,0
9387,107.37,28,0
9388,106.94,29,0
9389,105.96,30,0
9390,106.17,31,0
9391,106.04,32,0
9392,105.76,33,0
9393,102.6,34,0
9394,99.06,35,0
9395,95.79,36,0
9396,96.02,37,0
9397,101.22,38,0
9398,105.18,39,0
9399,109.71,40,0
9400,109.68,41,0
9401,109.19,42,0
9402,108.57,43,0
9403,106.2,44,0
9404,106.63,45,0
9405,101.47,46,0
9406,95.51,47,0
9407,91.14,48,0
9408,84.58,1,1
9409,83.76,2,1
9410,82.82,3,1
9411,80.98,4,1
9412,76.9,5,1
9413,75.69,6,1
9414,75.74,7,1
9415,75.45,8,1
9416,75.48,9,1
9417,75.67,10,1
9418,76.71,11,1
9419,83.15,12,1
9420,92.66,13,1
9421,95.04,14,1
9422,96.05,15,1
9423,99.89,16,1
9424,100.1,17,1
9425,105.53,18,1
9426,114.18,19,1
9427,114.25,20,1
9428,115.74,21,1
9429,115.36,22,1
9430,113.22,23,1
9431,111.46,24,1
9432,106.36,25,1
9433,107.66,26,1
9434,112.08,27,1
9435,113.67,28,1
9436,112.97,29,1
9437,112.48,30,1
9438,111.97,31,1
9439,111.87,32,1
9440,111.81,33,1
9441,108.89,34,1
9442,103.89,35,1
9443,104.51,36,1
9444,104.85,37,1
9445,109.13,38,1
9446,110.54,39,1
9447,110.37,40,1
9448,111.18,41,1
9449,110.24,42,1
9450,110.37,43,1
9451,109.3,44,1
9452,108.55,45,1
9453,105.59,46,1
9454,100.36,47,1
9455,96.68,48,1
9456,97.02,1,2
9457,96.31,2,2
9458,93.94,3,2
9459,91.08,4,2
9460,84.53,5,2
9461,83.73,6,2
9462,81.91,7,2
9463,81.98,8,2
9464,82.21,9,2
9465,83.1,10,2
9466,83.83,11,2
9467,92.21,12,2
9468,95.63,13,2
9469,95.89,14,2
9470,99.93,15,2
9471,104.9,16,2
9472,101.08,17,2
9473,105.83,18,2
9474,113.21,19,2
9475,112.91,20,2
9476,113.88,21,2
9477,114.84,22,2
9478,114.18,23,2
9479,112.68,24,2
9480,106.42,25,2
9481,109.32,26,2
9482,113.65,27,2
9483,115.47,28,2
9484,116.57,29,2
9485,115.47,30,2
9486,113.68,31,2
9487,113.52,32,2
9488,110.35,33,2
9489,108.35,34,2
9490,103.3,35,2
9491,104.54,36,2
9492,105.12,37,2
9493,105.69,38,2
9494,114.21,39,2
9495,110.63,40,2
9496,110.53,41,2
9497,110.34,42,2
9498,110.44,43,2
9499,108.57,44,2
9500,106.87,45,2
9501,105.61,46,2
9502,100.31,47,2
9503,96.61,48,2
9504,94.27,1,3
9505,92.48,2,3
9506,91.03,3,3
9507,84.54,4,3
9508,83.28,5,3
9509,81.97,6,3
9510,76.93,7,3
9511,77.13,8,3
9512,76.25,9,3
9513,76.78,10,3
9514,82.08,11,3
9515,86.37,12,3
9516,92.37,13,3
9517,99.0,14,3
9518,99.44,15,3
9519,100.18,16,3
9520,100.03,17,3
9521,104.71,18,3
9522,105.26,19,3
9523,104.92,20,3
9524,107.86,21,3
9525,105.8,22,3
9526,105.38,23,3
9527,101.21,24,3
9528,100.61,25,3
9529,101.34,26,3
9530,103.8,27,3
9531,104.48,28,3
9532,105.48,29,3
9533,105.46,30,3
9534,105.47,31,3
9535,104.49,32,3
9536,103.46,33,3
9537,95.75,34,3
9538,91.98,35,3
9539,98.79,36,3
9540,99.54,37,3
9541,101.02,38,3
9542,109.29,39,3
9543,109.4,40,3
9544,109.56,41,3
9545,108.51,42,3
9546,112.06,43,3
9547,108.88,44,3
9548,109.08,45,3
9549,106.58,46,3
9550,103.65,47,3
9551,100.55,48,3
9552,100.39,1,4
9553,95.22,2,4
9554,91.98,3,4
9555,85.16,4,4
9556,84.1,5,4
9557,82.38,6,4
9558,77.31,7,4
9559,77.24,8,4
9560,77.15,9,4
9561,77.24,10,4
9562,82.1,11,4
9563,86.3,12,4
9564,91.34,13,4
9565,95.01,14,4
9566,100.11,15,4
9567,104.18,16,4
9568,107.14,17,4
9569,114.68,18,4
9570,109.03,19,4
9571,114.73,20,4
9572,113.26,21,4
9573,113.1,22,4
9574,113.29,23,4
9575,109.41,24,4
9576,105.07,25,4
9577,106.1,26,4
9578,108.94,27,4
9579,108.7,28,4
9580,108.91,29,4
9581,108.95,30,4
9582,108.66,31,4
9583,108.73,32,4
9584,109.0,33,4
9585,104.84,34,4
9586,100.59,35,4
9587,107.75,36,4
9588,108.11,37,4
9589,108.93,38,4
9590,108.56,39,4
9591,108.65,40,4
9592,108.95,41,4
9593,110.06,42,4
9594,113.03,43,4
9595,113.16,44,4
9596,108.92,45,4
9597,108.37,46,4
9598,107.99,47,4
9599,104.83,48,4
9600,108.85,1,5
9601,99.25,2,5
9602,95.84,3,5
9603,93.22,4,5
9604,84.35,5,5
9605,83.13,6,5
9606,82.05,7,5
9607,79.77,8,5
9608,77.06,9,5
9609,78.1,10,5
9610,79.99,11,5
9611,80.86,12,5
9612,81.33,13,5
9613,82.84,14,5
9614,84.06,15,5
9615,97.79,16,5
9616,106.27,17,5
9617,112.58,18,5
9618,256.2657155177831,19,5
9619,254.39,20,5
9620,246.11,21,5
9621,246.14,22,5
9622,114.65,23,5
9623,109.56,24,5
9624,106.0,25,5
9625,103.94,26,5
9626,104.25,27,5
9627,104.42,28,5
9628,100.85,29,5
9629,208.31,30,5
9630,112.07,31,5
9631,111.91,32,5
9632,112.25,33,5
9633,109.85,34,5
9634,109.02,35,5
9635,108.1,36,5
9636,108.75,37,5
9637,111.89,38,5
9638,223.71,39,5
9639,235.3,40,5
9640,244.42,41,5
9641,230.56,42,5
9642,227.87,43,5
9643,246.51,44,5
9644,109.27,45,5
9645,104.04,46,5
9646,99.99,47,5
9647,103.33,48,5
9648,111.93,1,6
9649,99.66,2,6
9650,98.04,3,6
9651,95.56,4,6
9652,92.89,5,6
9653,91.02,6,6
9654,89.5,7,6
9655,89.45,8,6
9656,89.45,9,6
9657,89.59,10,6
9658,89.64,11,6
9659,89.86,12,6
9660,89.58,13,6
9661,89.33,14,6
9662,89.53,15,6
9663,92.0,16,6
9664,95.69,17,6
9665,109.05,18,6
9666,99.57,19,6
9667,112.35,20,6
9668,115.22,21,6
9669,115.43,22,6
9670,115.1,23,6
9671,112.44,24,6
9672,112.41,25,6
9673,112.39,26,6
9674,113.34,27,6
9675,112.88,28,6
9676,113.23,29,6
9677,114.58,30,6
9678,114.73,31,6
9679,114.99,32,6
9680,114.15,33,6
9681,113.8,34,6
9682,114.35,35,6
9683,133.29,36,6
9684,112.82,37,6
9685,144.05,38,6
9686,219.26,39,6
9687,241.31,40,6
9688,248.83,41,6
9689,240.95,42,6
9690,247.54,43,6
9691,242.71,44,6
9692,249.61,45,6
9693,249.21,46,6
9694,111.21,47,6
9695,100.0,48,6
9696,99.87,1,0
9697,99.02,2,0
9698,97.8,3,0
9699,95.46,4,0
9700,92.54,5,0
9701,91.55,6,0
9702,89.53,7,0
9703,91.81,8,0
9704,91.32,9,0
9705,92.69,10,0
9706,89.68,11,0
9707,95.06,12,0
9708,91.58,13,0
9709,98.9,14,0
9710,99.19,15,0
9711,99.72,16,0
9712,106.96,17,0
9713,112.08,18,0
9714,113.01,19,0
9715,113.66,20,0
9716,123.67,21,0
9717,142.09,22,0
9718,117.89,23,0
9719,115.0,24,0
9720,111.18,25,0
9721,111.3,26,0
9722,111.5,27,0
9723,112.27,28,0
9724,113.31,29,0
9725,111.86,30,0
9726,112.14,31,0
9727,113.63,32,0
9728,113.71,33,0
9729,112.8,34,0
9730,111.17,35,0
9731,109.5,36,0
9732,109.56,37,0
9733,108.54,38,0
9734,109.62,39,0
9735,109.54,40,0
9736,109.47,41,0
9737,112.24,42,0
9738,109.5,43,0
9739,108.13,44,0
9740,108.84,45,0
9741,106.42,46,0
9742,100.73,47,0
9743,97.98,48,0
9744,91.91,1,1
9745,89.99,2,1
9746,85.06,3,1
9747,83.28,4,1
9748,82.24,5,1
9749,77.21,6,1
9750,76.77,7,1
9751,76.83,8,1
9752,76.84,9,1
9753,77.17,10,1
9754,82.08,11,1
9755,86.43,12,1
9756,91.66,13,1
9757,98.14,14,1
9758,100.42,15,1
9759,105.26,16,1
9760,110.9,17,1
9761,113.87,18,1
9762,127.72,19,1
9763,204.58,20,1
9764,256.2657155177831,21,1
9765,256.2657155177831,22,1
9766,115.06,23,1
9767,106.09,24,1
9768,102.54,25,1
9769,109.57,26,1
9770,109.78,27,1
9771,112.08,28,1
9772,107.96,29,1
9773,103.05,30,1
9774,101.45,31,1
9775,100.87,32,1
9776,100.57,33,1
9777,100.29,34,1
9778,99.8,35,1
9779,99.67,36,1
9780,100.19,37,1
9781,100.2,38,1
9782,100.02,39,1
9783,100.17,40,1
9784,100.4,41,1
9785,104.42,42,1
9786,126.89,43,1
9787,108.99,44,1
9788,100.45,45,1
9789,100.68,46,1
9790,100.86,47,1
9791,100.59,48,1
9792,94.42,1,2
9793,91.75,2,2
9794,83.96,3,2
9795,77.15,4,2
9796,76.64,5,2
9797,76.69,6,2
9798,76.29,7,2
9799,76.45,8,2
9800,75.23,9,2
9801,76.32,10,2
9802,77.29,11,2
9803,83.03,12,2
9804,90.45,13,2
9805,95.13,14,2
9806,103.16,15,2
9807,108.17,16,2
9808,111.06,17,2
9809,111.82,18,2
9810,114.21,19,2
9811,114.09,20,2
9812,113.95,21,2
9813,112.23,22,2
9814,112.44,23,2
9815,111.25,24,2
9816,101.09,25,2
9817,102.07,26,2
9818,104.54,27,2
9819,111.01,28,2
9820,112.04,29,2
9821,112.08,30,2
9822,112.44,31,2
9823,112.29,32,2
9824,111.99,33,2
9825,111.67,34,2
9826,110.24,35,2
9827,108.6,36,2
9828,108.9,37,2
9829,111.17,38,2
9830,111.54,39,2
9831,111.54,40,2
9832,111.31,41,2
9833,110.73,42,2
9834,109.9,43,2
9835,124.18,44,2
9836,111.82,45,2
9837,108.99,46,2
9838,104.84,47,2
9839,100.25,48,2
9840,95.17,1,3
9841,91.63,2,3
9842,90.06,3,3
9843,88.93,4,3
9844,87.67,5,3
9845,77.16,6,3
9846,76.78,7,3
9847,76.67,8,3
9848,76.95,9,3
9849,77.01,10,3
9850,77.32,11,3
9851,88.81,12,3
9852,92.71,13,3
9853,96.47,14,3
9854,102.96,15,3
9855,106.27,16,3
9856,108.14,17,3
9857,112.66,18,3
9858,114.81,19,3
9859,112.19,20,3
9860,112.11,21,3
9861,112.19,22,3
9862,111.92,23,3
9863,107.15,24,3
9864,104.63,25,3
9865,105.11,26,3
9866,112.69,27,3
9867,113.21,28,3
9868,113.35,29,3
9869,112.23,30,3
9870,114.68,31,3
9871,128.96,32,3
9872,134.85,33,3
9873,114.49,34,3
9874,105.62,35,3
9875,102.87,36,3
9876,103.13,37,3
9877,103.2,38,3
9878,103.13,39,3
9879,103.8,40,3
9880,101.97,41,3
9881,108.87,42,3
9882,139.44,43,3
9883,111.67,44,3
9884,110.31,45,3
9885,108.93,46,3
9886,106.27,47,3
9887,104.32,48,3
9888,101.6,1,4
9889,95.93,2,4
9890,92.15,3,4
9891,88.58,4,4
9892,83.95,5,4
9893,83.48,6,4
9894,82.42,7,4
9895,77.31,8,4
9896,77.26,9,4
9897,77.57,10,4
9898,82.38,11,4
9899,88.6,12,4
9900,92.59,13,4
9901,102.74,14,4
9902,104.59,15,4
9903,108.68,16,4
9904,106.63,17,4
9905,109.07,18,4
9906,249.32,19,4
9907,248.72,20,4
9908,114.5,21,4
9909,246.94,22,4
9910,138.61,23,4
9911,114.79,24,4
9912,112.16,25,4
9913,113.26,26,4
9914,114.26,27,4
9915,117.28,28,4
9916,114.02,29,4
9917,114.27,30,4
9918,256.2657155177831,31,4
9919,256.2657155177831,32,4
9920,115.61,33,4
9921,113.12,34,4
9922,109.94,35,4
9923,102.49,36,4
9924,102.86,37,4
9925,111.58,38,4
9926,111.07,39,4
9927,109.02,40,4
9928,112.01,41,4
9929,112.41,42,4
9930,111.63,43,4
9931,182.06,44,4
9932,137.55,45,4
9933,111.37,46,4
9934,109.32,47,4
9935,108.72,48,4
9936,103.05,1,5
9937,99.91,2,5
9938,99.98,3,5
9939,93.5,4,5
9940,93.85,5,5
9941,91.55,6,5
9942,89.61,7,5
9943,77.16,8,5
9944,76.13,9,5
9945,75.98,10,5
9946,76.51,11,5
9947,79.16,12,5
9948,79.79,13,5
9949,90.89,14,5
9950,83.6,15,5
9951,99.31,16,5
9952,103.49,17,5
9953,105.67,18,5
9954,112.89,19,5
9955,110.4,20,5
9956,109.88,21,5
9957,112.68,22,5
9958,108.33,23,5
9959,103.27,24,5
9960,103.1,25,5
9961,102.94,26,5
9962,113.14,27,5
9963,113.64,28,5
9964,113.28,29,5
9965,112.98,30,5
9966,113.15,31,5
9967,113.14,32,5
9968,111.8,33,5
9969,108.82,34,5
9970,108.86,35,5
9971,109.04,36,5
9972,112.08,37,5
9973,256.2657155177831,38,5
9974,256.2657155177831,39,5
9975,256.2657155177831,40,5
9976,256.2657155177831,41,5
9977,256.2657155177831,42,5
9978,256.2657155177831,43,5
9979,256.2657155177831,44,5
9980,109.32,45,5
9981,109.01,46,5
9982,104.14,47,5
9983,103.24,48,5
9984,108.7,1,6
9985,103.41,2,6
9986,100.96,3,6
9987,93.58,4,6
9988,93.4,5,6
9989,93.47,6,6
9990,90.67,7,6
9991,89.69,8,6
9992,82.9,9,6
9993,82.97,10,6
9994,89.56,11,6
9995,89.58,12,6
9996,89.42,13,6
9997,88.91,14,6
9998,88.67,15,6
9999,92.67,16,6
10000,95.69,17,6
10001,103.3,18,6
10002,103.17,19,6
10003,106.54,20,6
10004,109.22,21,6
10005,109.12,22,6
10006,109.19,23,6
10007,106.3,24,6
10008,106.04,25,6
10009,105.91,26,6
10010,108.57,27,6
10011,108.94,28,6
10012,109.59,29,6
10013,109.14,30,6
10014,109.16,31,6
10015,109.17,32,6
10016,108.76,33,6
10017,109.02,34,6
10018,111.34,35,6
10019,111.47,36,6
10020,111.64,37,6
10021,238.54,38,6
10022,112.12,39,6
10023,114.49,40,6
10024,114.39,41,6
10025,174.03,42,6
10026,210.01,43,6
10027,124.46,44,6
10028,113.11,45,6
10029,123.16,46,6
10030,114.4,47,6
10031,151.35,48,6
10032,182.0,1,0
10033,109.63,2,0
10034,106.79,3,0
10035,103.41,4,0
10036,95.92,5,0
10037,93.66,6,0
10038,93.24,7,0
10039,93.52,8,0
10040,93.41,9,0
10041,93.03,10,0
10042,92.84,11,0
10043,93.46,12,0
10044,103.06,13,0
10045,106.1,14,0
10046,109.0,15,0
10047,111.18,16,0
10048,114.28,17,0
10049,177.17,18,0
10050,182.9,19,0
10051,189.55,20,0
10052,256.2657155177831,21,0
10053,256.2657155177831,22,0
10054,256.2657155177831,23,0
10055,201.71,24,0
10056,202.43,25,0
10057,213.41,26,0
10058,209.58,27,0
10059,248.72,28,0
10060,199.11,29,0
10061,220.67,30,0
10062,197.24,31,0
10063,193.12,32,0
10064,192.39,33,0
10065,178.73,34,0
10066,191.51,35,0
10067,108.66,36,0
10068,113.07,37,0
10069,108.52,38,0
10070,109.23,39,0
10071,108.75,40,0
10072,108.76,41,0
10073,108.71,42,0
10074,108.55,43,0
