"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Mar 2019","38","CCGT/COGEN/TRIGEN","2813.286","2663.960"
"MG","02 Mar 2019","38","GT","-0.035","-0.035"
"MG","02 Mar 2019","38","IGS","1.333","0.091"
"MG","02 Mar 2019","38","ST","51.115","49.645"
"MG","02 Mar 2019","39","CCGT/COGEN/TRIGEN","2841.793","2692.325"
"MG","02 Mar 2019","39","GT","-0.036","-0.036"
"MG","02 Mar 2019","39","IGS","0.191","0.003"
"MG","02 Mar 2019","39","ST","51.390","49.970"
"MG","02 Mar 2019","40","CCGT/COGEN/TRIGEN","2861.459","2711.634"
"MG","02 Mar 2019","40","GT","-0.036","-0.036"
"MG","02 Mar 2019","40","IGS","-0.002","-0.002"
"MG","02 Mar 2019","40","ST","51.117","49.732"
"MG","02 Mar 2019","41","CCGT/COGEN/TRIGEN","2862.327","2712.407"
"MG","02 Mar 2019","41","GT","-0.036","-0.036"
"MG","02 Mar 2019","41","IGS","-0.002","-0.002"
"MG","02 Mar 2019","41","ST","50.890","49.496"
"MG","02 Mar 2019","42","CCGT/COGEN/TRIGEN","2852.511","2702.572"
"MG","02 Mar 2019","42","GT","-0.036","-0.036"
"MG","02 Mar 2019","42","IGS","-0.002","-0.002"
"MG","02 Mar 2019","42","ST","51.393","49.999"
"MG","02 Mar 2019","43","CCGT/COGEN/TRIGEN","2846.347","2697.101"
"MG","02 Mar 2019","43","GT","-0.036","-0.036"
"MG","02 Mar 2019","43","IGS","-0.002","-0.002"
"MG","02 Mar 2019","43","ST","53.033","51.650"
"MG","02 Mar 2019","44","CCGT/COGEN/TRIGEN","2825.133","2675.415"
"MG","02 Mar 2019","44","GT","-0.035","-0.035"
"MG","02 Mar 2019","44","IGS","-0.003","-0.003"
"MG","02 Mar 2019","44","ST","53.796","52.415"
"MG","02 Mar 2019","45","CCGT/COGEN/TRIGEN","2770.116","2620.780"
"MG","02 Mar 2019","45","GT","-0.035","-0.035"
"MG","02 Mar 2019","45","IGS","-0.002","-0.002"
"MG","02 Mar 2019","45","ST","53.762","52.379"
"MG","02 Mar 2019","46","CCGT/COGEN/TRIGEN","2713.688","2563.932"
"MG","02 Mar 2019","46","GT","-0.035","-0.035"
"MG","02 Mar 2019","46","IGS","-0.002","-0.002"
"MG","02 Mar 2019","46","ST","53.791","52.382"
"MG","02 Mar 2019","47","CCGT/COGEN/TRIGEN","2668.479","2518.763"
"MG","02 Mar 2019","47","GT","-0.033","-0.033"
"MG","02 Mar 2019","47","IGS","-0.002","-0.002"
"MG","02 Mar 2019","47","ST","53.156","51.746"
"MG","02 Mar 2019","48","CCGT/COGEN/TRIGEN","2627.534","2478.049"
"MG","02 Mar 2019","48","GT","-0.035","-0.035"
"MG","02 Mar 2019","48","IGS","-0.002","-0.002"
"MG","02 Mar 2019","48","ST","53.146","51.746"
"MG","03 Mar 2019","1","CCGT/COGEN/TRIGEN","2564.447","2414.985"
"MG","03 Mar 2019","1","GT","-0.034","-0.034"
"MG","03 Mar 2019","1","IGS","-0.002","-0.002"
"MG","03 Mar 2019","1","ST","54.020","52.612"
"MG","03 Mar 2019","2","CCGT/COGEN/TRIGEN","2519.182","2369.479"
"MG","03 Mar 2019","2","GT","-0.033","-0.033"
"MG","03 Mar 2019","2","IGS","-0.002","-0.002"
"MG","03 Mar 2019","2","ST","52.927","51.527"
"MG","03 Mar 2019","3","CCGT/COGEN/TRIGEN","2466.854","2317.178"
"MG","03 Mar 2019","3","GT","-0.033","-0.033"
"MG","03 Mar 2019","3","IGS","-0.002","-0.002"
"MG","03 Mar 2019","3","ST","52.171","50.772"
"MG","03 Mar 2019","4","CCGT/COGEN/TRIGEN","2425.937","2276.338"
"MG","03 Mar 2019","4","GT","-0.034","-0.034"
"MG","03 Mar 2019","4","IGS","-0.003","-0.003"
"MG","03 Mar 2019","4","ST","52.786","51.387"
"MG","03 Mar 2019","5","CCGT/COGEN/TRIGEN","2395.690","2246.173"
"MG","03 Mar 2019","5","GT","-0.033","-0.033"
"MG","03 Mar 2019","5","IGS","-0.002","-0.002"
"MG","03 Mar 2019","5","ST","53.785","52.399"
"MG","03 Mar 2019","6","CCGT/COGEN/TRIGEN","2362.732","2213.255"
"MG","03 Mar 2019","6","GT","-0.033","-0.033"
"MG","03 Mar 2019","6","IGS","-0.002","-0.002"
"MG","03 Mar 2019","6","ST","54.619","53.237"
"MG","03 Mar 2019","7","CCGT/COGEN/TRIGEN","2344.164","2194.920"
"MG","03 Mar 2019","7","GT","-0.032","-0.032"
"MG","03 Mar 2019","7","IGS","-0.002","-0.002"
"MG","03 Mar 2019","7","ST","55.249","53.868"
"MG","03 Mar 2019","8","CCGT/COGEN/TRIGEN","2322.041","2172.594"
"MG","03 Mar 2019","8","GT","-0.033","-0.033"
"MG","03 Mar 2019","8","IGS","-0.002","-0.002"
"MG","03 Mar 2019","8","ST","54.300","52.916"
"MG","03 Mar 2019","9","CCGT/COGEN/TRIGEN","2303.309","2153.940"
"MG","03 Mar 2019","9","GT","-0.032","-0.032"
"MG","03 Mar 2019","9","IGS","-0.002","-0.002"
"MG","03 Mar 2019","9","ST","54.923","53.540"
"MG","03 Mar 2019","10","CCGT/COGEN/TRIGEN","2300.060","2150.968"
"MG","03 Mar 2019","10","GT","-0.033","-0.033"
"MG","03 Mar 2019","10","IGS","-0.002","-0.002"
"MG","03 Mar 2019","10","ST","54.566","53.182"
"MG","03 Mar 2019","11","CCGT/COGEN/TRIGEN","2300.775","2151.843"
