"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","03 Jul 2019","3","CCGT/COGEN/TRIGEN","2707.546","2493.425"
"MG","03 Jul 2019","3","GT","-0.034","-0.034"
"MG","03 Jul 2019","3","IGS","-0.004","-0.004"
"MG","03 Jul 2019","3","ST","45.889","43.982"
"MG","03 Jul 2019","4","CCGT/COGEN/TRIGEN","2667.736","2452.968"
"MG","03 Jul 2019","4","GT","-0.033","-0.033"
"MG","03 Jul 2019","4","IGS","-0.006","-0.006"
"MG","03 Jul 2019","4","ST","47.230","45.309"
"MG","03 Jul 2019","5","CCGT/COGEN/TRIGEN","2632.739","2417.416"
"MG","03 Jul 2019","5","GT","-0.033","-0.033"
"MG","03 Jul 2019","5","IGS","-0.004","-0.004"
"MG","03 Jul 2019","5","ST","47.360","45.439"
"MG","03 Jul 2019","6","CCGT/COGEN/TRIGEN","2604.644","2388.970"
"MG","03 Jul 2019","6","GT","-0.033","-0.033"
"MG","03 Jul 2019","6","IGS","-0.016","-0.016"
"MG","03 Jul 2019","6","ST","47.039","45.127"
"MG","03 Jul 2019","7","CCGT/COGEN/TRIGEN","2583.381","2368.412"
"MG","03 Jul 2019","7","GT","-0.033","-0.033"
"MG","03 Jul 2019","7","IGS","-0.004","-0.004"
"MG","03 Jul 2019","7","ST","46.380","44.461"
"MG","03 Jul 2019","8","CCGT/COGEN/TRIGEN","2570.558","2355.469"
"MG","03 Jul 2019","8","GT","-0.033","-0.033"
"MG","03 Jul 2019","8","IGS","-0.004","-0.004"
"MG","03 Jul 2019","8","ST","46.277","44.363"
"MG","03 Jul 2019","9","CCGT/COGEN/TRIGEN","2548.865","2333.463"
"MG","03 Jul 2019","9","GT","-0.034","-0.034"
"MG","03 Jul 2019","9","IGS","-0.004","-0.004"
"MG","03 Jul 2019","9","ST","47.007","45.055"
"MG","03 Jul 2019","10","CCGT/COGEN/TRIGEN","2542.950","2327.132"
"MG","03 Jul 2019","10","GT","-0.033","-0.033"
"MG","03 Jul 2019","10","IGS","-0.006","-0.006"
