"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Apr 2019","29","ST","43.066","41.193"
"MG","02 Apr 2019","30","CCGT/COGEN/TRIGEN","3249.289","3077.142"
"MG","02 Apr 2019","30","GT","-0.036","-0.036"
"MG","02 Apr 2019","30","IGS","13.560","3.963"
"MG","02 Apr 2019","30","ST","42.394","40.543"
"MG","02 Apr 2019","31","CCGT/COGEN/TRIGEN","3238.627","3064.611"
"MG","02 Apr 2019","31","GT","-0.034","-0.034"
"MG","02 Apr 2019","31","IGS","14.350","4.303"
"MG","02 Apr 2019","31","ST","43.135","41.281"
"MG","02 Apr 2019","32","CCGT/COGEN/TRIGEN","3247.207","3074.815"
"MG","02 Apr 2019","32","GT","-0.033","-0.033"
"MG","02 Apr 2019","32","IGS","15.356","5.756"
"MG","02 Apr 2019","32","ST","41.990","40.145"
"MG","02 Apr 2019","33","CCGT/COGEN/TRIGEN","3250.240","3078.206"
"MG","02 Apr 2019","33","GT","-0.033","-0.033"
"MG","02 Apr 2019","33","IGS","12.973","4.592"
"MG","02 Apr 2019","33","ST","42.005","40.154"
"MG","02 Apr 2019","34","CCGT/COGEN/TRIGEN","3242.619","3071.035"
"MG","02 Apr 2019","34","GT","-0.031","-0.031"
"MG","02 Apr 2019","34","IGS","9.263","2.807"
"MG","02 Apr 2019","34","ST","42.518","40.660"
"MG","02 Apr 2019","35","CCGT/COGEN/TRIGEN","3218.733","3047.938"
"MG","02 Apr 2019","35","GT","-0.032","-0.032"
"MG","02 Apr 2019","35","IGS","5.000","0.919"
"MG","02 Apr 2019","35","ST","40.566","38.706"
"MG","02 Apr 2019","36","CCGT/COGEN/TRIGEN","3172.927","3001.771"
"MG","02 Apr 2019","36","GT","-0.031","-0.031"
"MG","02 Apr 2019","36","IGS","3.449","0.400"
"MG","02 Apr 2019","36","ST","42.424","40.554"
"MG","02 Apr 2019","37","CCGT/COGEN/TRIGEN","3117.074","2945.924"
"MG","02 Apr 2019","37","GT","-0.032","-0.032"
"MG","02 Apr 2019","37","IGS","2.119","0.072"
"MG","02 Apr 2019","37","ST","42.400","40.532"
"MG","02 Apr 2019","38","CCGT/COGEN/TRIGEN","3099.997","2927.910"
"MG","02 Apr 2019","38","GT","-0.034","-0.034"
"MG","02 Apr 2019","38","IGS","0.977","0.026"
"MG","02 Apr 2019","38","ST","41.130","39.272"
"MG","02 Apr 2019","39","CCGT/COGEN/TRIGEN","3107.490","2934.901"
"MG","02 Apr 2019","39","GT","-0.035","-0.035"
"MG","02 Apr 2019","39","IGS","0.041","0.000"
"MG","02 Apr 2019","39","ST","40.204","38.342"
"MG","02 Apr 2019","40","CCGT/COGEN/TRIGEN","3093.685","2922.329"
"MG","02 Apr 2019","40","GT","-0.036","-0.036"
"MG","02 Apr 2019","40","IGS","-0.003","-0.003"
"MG","02 Apr 2019","40","ST","39.287","37.423"
"MG","02 Apr 2019","41","CCGT/COGEN/TRIGEN","3076.218","2905.256"
