"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 May 2019","30","IGS","9.127","0.264"
"MG","02 May 2019","30","ST","52.663","50.396"
"MG","02 May 2019","31","CCGT/COGEN/TRIGEN","3392.187","3231.343"
"MG","02 May 2019","31","GT","-0.035","-0.035"
"MG","02 May 2019","31","IGS","6.818","0.133"
"MG","02 May 2019","31","ST","53.057","50.773"
"MG","02 May 2019","32","CCGT/COGEN/TRIGEN","3388.120","3227.400"
"MG","02 May 2019","32","GT","-0.035","-0.035"
"MG","02 May 2019","32","IGS","6.466","0.244"
"MG","02 May 2019","32","ST","50.937","48.684"
"MG","02 May 2019","33","CCGT/COGEN/TRIGEN","3374.959","3214.324"
"MG","02 May 2019","33","GT","-0.032","-0.032"
"MG","02 May 2019","33","IGS","6.819","0.893"
"MG","02 May 2019","33","ST","51.453","49.200"
"MG","02 May 2019","34","CCGT/COGEN/TRIGEN","3362.400","3202.821"
"MG","02 May 2019","34","GT","-0.033","-0.033"
"MG","02 May 2019","34","IGS","7.321","1.703"
"MG","02 May 2019","34","ST","52.464","50.235"
"MG","02 May 2019","35","CCGT/COGEN/TRIGEN","3320.573","3160.532"
"MG","02 May 2019","35","GT","-0.033","-0.033"
"MG","02 May 2019","35","IGS","6.011","1.396"
"MG","02 May 2019","35","ST","51.373","49.147"
"MG","02 May 2019","36","CCGT/COGEN/TRIGEN","3290.491","3129.940"
"MG","02 May 2019","36","GT","-0.051","-0.051"
"MG","02 May 2019","36","IGS","3.689","0.329"
"MG","02 May 2019","36","ST","51.196","48.923"
"MG","02 May 2019","37","CCGT/COGEN/TRIGEN","3233.977","3072.848"
"MG","02 May 2019","37","GT","-0.051","-0.051"
"MG","02 May 2019","37","IGS","1.779","0.056"
"MG","02 May 2019","37","ST","49.338","47.045"
"MG","02 May 2019","38","CCGT/COGEN/TRIGEN","3226.751","3064.926"
"MG","02 May 2019","38","GT","-0.053","-0.053"
"MG","02 May 2019","38","IGS","0.646","0.013"
"MG","02 May 2019","38","ST","49.826","47.507"
"MG","02 May 2019","39","CCGT/COGEN/TRIGEN","3226.518","3064.155"
"MG","02 May 2019","39","GT","-0.046","-0.046"
"MG","02 May 2019","39","IGS","0.002","-0.004"
"MG","02 May 2019","39","ST","52.934","50.639"
"MG","02 May 2019","40","CCGT/COGEN/TRIGEN","3207.173","3045.084"
"MG","02 May 2019","40","GT","-0.038","-0.038"
"MG","02 May 2019","40","IGS","-0.004","-0.004"
"MG","02 May 2019","40","ST","52.274","49.991"
"MG","02 May 2019","41","CCGT/COGEN/TRIGEN","3217.978","3055.730"
"MG","02 May 2019","41","GT","-0.037","-0.037"
"MG","02 May 2019","41","IGS","-0.004","-0.004"
"MG","02 May 2019","41","ST","53.300","51.024"
"MG","02 May 2019","42","CCGT/COGEN/TRIGEN","3187.432","3025.914"
"MG","02 May 2019","42","GT","-0.038","-0.038"
"MG","02 May 2019","42","IGS","-0.004","-0.004"
"MG","02 May 2019","42","ST","53.818","51.496"
"MG","02 May 2019","43","CCGT/COGEN/TRIGEN","3160.144","2999.229"
"MG","02 May 2019","43","GT","-0.039","-0.039"
"MG","02 May 2019","43","IGS","-0.004","-0.004"
"MG","02 May 2019","43","ST","53.158","50.873"
"MG","02 May 2019","44","CCGT/COGEN/TRIGEN","3129.541","2967.857"
"MG","02 May 2019","44","GT","-0.060","-0.060"
"MG","02 May 2019","44","IGS","-0.004","-0.004"
"MG","02 May 2019","44","ST","52.703","50.423"
"MG","02 May 2019","45","CCGT/COGEN/TRIGEN","3065.789","2904.645"
"MG","02 May 2019","45","GT","-0.056","-0.056"
"MG","02 May 2019","45","IGS","-0.004","-0.004"
"MG","02 May 2019","45","ST","52.769","50.494"
"MG","02 May 2019","46","CCGT/COGEN/TRIGEN","2993.050","2831.700"
"MG","02 May 2019","46","GT","-0.052","-0.052"
"MG","02 May 2019","46","IGS","-0.004","-0.004"
"MG","02 May 2019","46","ST","52.560","50.318"
"MG","02 May 2019","47","CCGT/COGEN/TRIGEN","2931.646","2770.359"
"MG","02 May 2019","47","GT","-0.040","-0.040"
"MG","02 May 2019","47","IGS","-0.004","-0.004"
"MG","02 May 2019","47","ST","53.794","51.490"
"MG","02 May 2019","48","CCGT/COGEN/TRIGEN","2848.888","2688.186"
"MG","02 May 2019","48","GT","-0.034","-0.034"
"MG","02 May 2019","48","IGS","-0.004","-0.004"
"MG","02 May 2019","48","ST","53.564","51.264"
"MG","03 May 2019","1","CCGT/COGEN/TRIGEN","2770.400","2609.951"
"MG","03 May 2019","1","GT","-0.034","-0.034"
"MG","03 May 2019","1","IGS","-0.004","-0.004"
"MG","03 May 2019","1","ST","52.454","50.159"
"MG","03 May 2019","2","CCGT/COGEN/TRIGEN","2706.307","2545.484"
"MG","03 May 2019","2","GT","-0.034","-0.034"
"MG","03 May 2019","2","IGS","-0.006","-0.006"
"MG","03 May 2019","2","ST","50.767","48.498"
"MG","03 May 2019","3","CCGT/COGEN/TRIGEN","2667.893","2508.485"
"MG","03 May 2019","3","GT","-0.034","-0.034"
"MG","03 May 2019","3","IGS","-0.004","-0.004"
"MG","03 May 2019","3","ST","51.122","48.860"
"MG","03 May 2019","4","CCGT/COGEN/TRIGEN","2631.245","2471.546"
"MG","03 May 2019","4","GT","-0.034","-0.034"
"MG","03 May 2019","4","IGS","-0.004","-0.004"
"MG","03 May 2019","4","ST","51.723","49.465"
"MG","03 May 2019","5","CCGT/COGEN/TRIGEN","2599.836","2440.380"
"MG","03 May 2019","5","GT","-0.034","-0.034"
"MG","03 May 2019","5","IGS","-0.004","-0.004"
"MG","03 May 2019","5","ST","51.363","49.097"
"MG","03 May 2019","6","CCGT/COGEN/TRIGEN","2576.450","2417.006"
"MG","03 May 2019","6","GT","-0.034","-0.034"
"MG","03 May 2019","6","IGS","-0.004","-0.004"
"MG","03 May 2019","6","ST","52.337","50.066"
"MG","03 May 2019","7","CCGT/COGEN/TRIGEN","2556.142","2396.301"
"MG","03 May 2019","7","GT","-0.034","-0.034"
"MG","03 May 2019","7","IGS","-0.004","-0.004"
"MG","03 May 2019","7","ST","52.472","50.199"
"MG","03 May 2019","8","CCGT/COGEN/TRIGEN","2536.772","2377.154"
"MG","03 May 2019","8","GT","-0.033","-0.033"
"MG","03 May 2019","8","IGS","-0.004","-0.004"
"MG","03 May 2019","8","ST","53.129","50.833"
"MG","03 May 2019","9","CCGT/COGEN/TRIGEN","2525.138","2365.363"
"MG","03 May 2019","9","GT","-0.033","-0.033"
"MG","03 May 2019","9","IGS","-0.004","-0.004"
"MG","03 May 2019","9","ST","54.052","51.759"
"MG","03 May 2019","10","CCGT/COGEN/TRIGEN","2529.845","2370.773"
"MG","03 May 2019","10","GT","-0.033","-0.033"
"MG","03 May 2019","10","IGS","-0.004","-0.004"
"MG","03 May 2019","10","ST","52.878","50.611"
"MG","03 May 2019","11","CCGT/COGEN/TRIGEN","2545.074","2385.996"
"MG","03 May 2019","11","GT","-0.033","-0.033"
"MG","03 May 2019","11","IGS","-0.004","-0.004"
