"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","13 Jun 2017","30","86.15","86.30","0.28","-1.16","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","31","86.17","86.30","0.23","-1.09","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","32","86.22","86.30","0.29","-1.10","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","33","84.32","84.49","0.29","-1.19","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","34","79.77","79.95","0.33","-1.24","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","35","75.05","75.44","0.34","-1.46","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","36","81.52","81.01","0.92","-1.14","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","37","76.40","75.77","0.93","-1.03","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","38","78.50","77.77","0.82","-0.82","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","39","79.70","78.78","0.81","-0.62","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","40","79.97","78.78","0.79","-0.33","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","41","76.55","75.80","0.35","-0.33","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","42","88.87","88.65","0.36","-0.87","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","43","86.83","86.39","0.31","-0.59","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","44","85.59","85.11","0.34","-0.59","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","45","78.65","78.53","0.36","-0.97","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","46","74.83","74.67","0.48","-1.05","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","47","73.46","73.00","0.37","-0.63","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","13 Jun 2017","48","72.69","71.95","0.34","-0.33","0.00","0.21","0.2450","0.0082","0.2663"
"WEP","14 Jun 2017","1","83.82","83.45","0.27","-0.63","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","2","80.32","79.47","0.19","-0.07","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","3","78.45","78.30","0.18","-0.77","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","4","85.71","85.08","0.23","-0.33","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","5","85.49","84.73","0.23","-0.20","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","6","76.52","76.02","0.19","-0.43","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","7","75.20","74.52","0.23","-0.29","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","8","74.66","74.24","0.17","-0.49","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","9","74.17","73.73","0.16","-0.46","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","10","74.99","74.53","0.17","-0.45","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","11","76.96","76.53","0.17","-0.48","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","12","79.30","78.38","0.28","-0.09","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","13","80.22","79.43","0.31","-0.26","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","14","82.68","82.27","0.43","-0.76","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","15","75.50","75.66","0.36","-1.25","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","16","85.72","85.39","0.44","-0.85","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","17","88.85","88.30","0.51","-0.69","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","18","88.05","87.38","0.41","-0.48","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","19","91.48","90.50","0.41","-0.17","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","20","86.58","85.60","0.36","-0.12","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","21","90.73","89.86","0.35","-0.22","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","22","86.92","86.45","0.19","-0.46","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","23","82.97","82.43","0.20","-0.40","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","24","75.37","74.73","0.18","-0.28","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","25","74.08","73.46","0.19","-0.31","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","26","74.01","73.46","0.18","-0.37","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","27","73.13","72.72","0.18","-0.51","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","28","72.41","71.71","0.32","-0.36","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","29","72.13","71.70","0.13","-0.43","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","30","72.84","72.72","0.17","-0.79","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","31","74.04","73.76","0.16","-0.62","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","32","73.82","73.46","0.18","-0.56","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","33","73.06","72.88","0.16","-0.71","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","34","70.29","70.17","0.17","-0.79","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","35","68.63","68.68","0.21","-1.00","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","36","74.03","73.68","0.39","-0.77","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","37","73.84","73.38","0.39","-0.67","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","38","74.24","73.66","0.39","-0.55","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","39","74.15","73.71","0.22","-0.52","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","40","75.46","74.90","0.21","-0.39","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","41","74.28","73.91","0.19","-0.55","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","42","88.67","88.58","0.38","-1.03","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","43","88.99","88.45","0.36","-0.56","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","44","85.85","85.44","0.33","-0.65","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","45","79.21","78.52","0.22","-0.27","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","46","76.12","75.50","0.19","-0.31","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","47","73.28","72.65","0.10","-0.21","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","14 Jun 2017","48","70.95","70.52","0.04","-0.34","0.00","0.21","0.2450","0.0084","0.2739"
"WEP","15 Jun 2017","1","79.65","78.86","0.04","0.02","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","2","79.20","78.22","0.02","0.23","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","3","77.48","76.59","0.24","-0.08","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","4","75.66","74.57","0.23","0.13","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","5","75.05","74.23","0.20","-0.12","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","6","73.22","72.56","0.20","-0.27","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","7","72.99","72.29","0.20","-0.24","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","8","72.82","72.19","0.19","-0.29","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","9","72.87","72.19","0.15","-0.20","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","10","72.89","72.19","0.19","-0.23","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","11","73.39","72.55","0.23","-0.12","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","12","75.39","74.35","0.34","-0.03","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","13","77.51","76.67","0.25","-0.14","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","14","77.25","76.68","0.28","-0.44","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","15","68.96","68.61","0.29","-0.68","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","16","72.75","72.27","0.34","-0.59","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","17","80.19","79.66","0.46","-0.66","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","18","83.35","82.74","0.41","-0.54","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","19","85.00","84.38","0.41","-0.52","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","20","84.04","83.50","0.29","-0.48","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","21","83.47","83.07","0.20","-0.53","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","22","79.64","79.32","0.17","-0.58","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","23","79.61","79.30","0.19","-0.62","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","24","74.57","74.32","0.16","-0.65","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","25","73.06","72.80","0.16","-0.63","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","26","74.08","73.85","0.16","-0.67","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","27","75.71","75.59","0.18","-0.79","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","28","79.31","79.31","0.18","-0.92","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","29","79.26","79.31","0.18","-0.97","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","30","79.17","79.31","0.17","-1.04","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","31","79.14","79.31","0.15","-1.05","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","32","79.14","79.31","0.19","-1.10","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","33","79.23","79.30","0.18","-0.99","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","34","73.77","73.85","0.20","-1.02","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","35","73.12","73.23","0.21","-1.05","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","36","80.21","79.86","0.52","-0.90","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","37","74.15","73.76","0.26","-0.60","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","38","75.00","74.74","0.31","-0.78","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","39","76.04","75.60","0.26","-0.56","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","40","77.56","77.11","0.25","-0.53","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","41","76.14","75.59","0.24","-0.42","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","42","86.71","86.40","0.32","-0.74","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","43","85.51","84.89","0.29","-0.40","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","44","82.87","82.50","0.28","-0.64","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","45","77.59","77.06","0.23","-0.44","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","46","73.96","73.68","0.19","-0.64","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","47","73.04","72.67","0.11","-0.47","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","15 Jun 2017","48","70.94","70.54","0.04","-0.38","0.00","0.21","0.2450","0.0084","0.2707"
"WEP","16 Jun 2017","1","78.10","78.71","0.26","-1.61","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","2","76.11","76.67","0.19","-1.49","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","3","74.05","74.65","0.18","-1.51","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","4","72.38","72.72","0.17","-1.25","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","5","72.23","72.70","0.17","-1.38","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","6","71.68","72.19","0.18","-1.42","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","7","71.73","72.19","0.15","-1.35","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","8","70.04","70.43","0.18","-1.30","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","9","69.76","70.23","0.15","-1.35","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","10","69.98","70.43","0.18","-1.36","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","11","71.75","72.19","0.18","-1.35","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","12","72.67","72.71","0.27","-1.04","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","13","74.82","74.90","0.23","-1.04","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","14","74.97","75.60","0.24","-1.61","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","15","66.05","66.59","0.28","-1.55","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","16","68.05","68.79","0.27","-1.75","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","17","74.91","75.64","0.35","-1.82","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","18","81.64","82.34","0.32","-1.76","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","19","82.87","83.59","0.30","-1.75","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","20","81.40","82.38","0.27","-1.98","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","21","82.64","83.52","0.27","-1.89","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","22","81.81","82.43","0.23","-1.58","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","23","77.77","78.93","0.17","-2.07","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","24","72.67","73.80","0.05","-1.91","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","25","67.87","69.24","0.04","-2.14","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","26","67.94","69.34","0.04","-2.18","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","27","72.46","73.80","0.03","-2.10","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","28","71.57","72.01","0.03","-1.21","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","29","70.78","71.55","0.03","-1.54","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","30","69.74","70.56","0.03","-1.58","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","31","68.12","69.22","0.03","-1.86","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","32","67.10","68.59","0.04","-2.27","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","33","67.57","69.22","0.04","-2.42","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","34","73.85","75.60","0.19","-2.68","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","35","72.09","73.74","0.20","-2.59","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","36","67.92","69.17","0.23","-2.21","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","37","66.83","67.97","0.25","-2.12","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","38","66.55","67.97","0.25","-2.40","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","39","67.55","68.51","0.24","-1.93","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","40","67.46","68.51","0.23","-2.01","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","41","68.50","69.06","0.21","-1.51","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","42","78.20","79.28","0.21","-2.02","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","43","81.34","82.47","0.26","-2.12","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","44","78.19","79.24","0.21","-2.00","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","45","78.79","79.60","0.22","-1.77","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","46","72.93","73.49","0.22","-1.51","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","47","70.40","71.06","0.19","-1.59","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","16 Jun 2017","48","66.04","66.97","0.05","-1.72","0.00","0.21","0.2450","0.0084","0.2719"
"WEP","17 Jun 2017","1","79.69","78.88","0.03","0.02","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","2","74.86","74.04","0.02","0.04","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","3","73.24","72.40","0.03","0.06","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","4","72.22","71.38","0.02","0.07","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","5","71.27","70.19","0.15","0.18","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","6","69.33","68.25","0.16","0.17","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","7","67.98","66.96","0.14","0.13","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","8","67.50","66.56","0.14","0.04","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","9","66.92","65.95","0.15","0.06","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","10","67.43","66.56","0.16","-0.04","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","11","67.87","66.93","0.14","0.05","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","12","67.95","66.94","0.22","0.04","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","13","68.44","67.37","0.26","0.06","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","14","68.92","67.91","0.29","-0.03","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","15","69.88","68.98","0.37","-0.22","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","16","74.76","73.75","0.46","-0.20","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","17","79.71","78.72","0.50","-0.26","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","18","75.82","74.65","0.42","0.00","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","19","80.22","79.02","0.42","0.03","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","20","82.87","82.19","0.29","-0.37","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","21","84.65","83.92","0.27","-0.29","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","22","84.51","83.50","0.23","0.03","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","23","83.07","82.39","0.18","-0.25","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","24","83.25","82.36","0.21","-0.07","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","25","81.11","80.50","0.21","-0.35","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","26","79.54","79.10","0.18","-0.49","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","27","77.72","77.06","0.18","-0.27","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","28","77.60","77.05","0.17","-0.37","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","29","76.34","75.56","0.22","-0.19","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","30","79.46","79.04","0.21","-0.54","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","31","84.41","83.89","0.25","-0.48","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","32","85.94","85.40","0.34","-0.55","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","33","84.46","83.89","0.30","-0.48","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","34","84.20","83.89","0.28","-0.72","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","35","82.80","82.32","0.26","-0.53","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","36","82.99","82.33","0.32","-0.41","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","37","84.27","83.47","0.34","-0.29","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","38","84.64","83.91","0.45","-0.48","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","39","84.44","83.91","0.32","-0.54","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","40","85.03","84.38","0.31","-0.41","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","41","84.24","83.50","0.30","-0.31","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","42","85.01","84.38","0.29","-0.41","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","43","84.96","84.42","0.28","-0.50","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","44","84.13","83.47","0.27","-0.36","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","45","82.30","81.44","0.25","-0.14","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","46","77.87","76.71","0.24","0.16","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","47","75.52","74.66","0.23","-0.12","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","17 Jun 2017","48","76.76","76.74","0.18","-0.91","0.00","0.21","0.2450","0.0089","0.2879"
"WEP","18 Jun 2017","1","83.32","82.49","0.03","0.03","0.00","0.21","0.2450","0.0094","0.3035"
"WEP","18 Jun 2017","2","81.52","80.76","0.03","-0.03","0.00","0.21","0.2450","0.0094","0.3035"
"WEP","18 Jun 2017","3","76.48","75.62","0.19","-0.10","0.00","0.21","0.2450","0.0094","0.3035"
"WEP","18 Jun 2017","4","74.44","73.52","0.17","-0.01","0.00","0.21","0.2450","0.0094","0.3035"
"WEP","18 Jun 2017","5","73.43","72.64","0.15","-0.13","0.00","0.21","0.2450","0.0094","0.3035"
"WEP","18 Jun 2017","6","72.42","71.61","0.16","-0.12","0.00","0.21","0.2450","0.0094","0.3035"
"WEP","18 Jun 2017","7","72.05","71.61","0.15","-0.48","0.00","0.21","0.2450","0.0094","0.3035"
"WEP","18 Jun 2017","8","71.40","70.48","0.16","-0.01","0.00","0.21","0.2450","0.0094","0.3035"
"WEP","18 Jun 2017","9","70.53","69.70","0.15","-0.08","0.00","0.21","0.2450","0.0094","0.3035"
"WEP","18 Jun 2017","10","70.24","69.53","0.16","-0.21","0.00","0.21","0.2450","0.0094","0.3035"
"WEP","18 Jun 2017","11","70.83","69.90","0.16","0.00","0.00","0.21","0.2450","0.0094","0.3035"
"WEP","18 Jun 2017","12","70.84","69.75","0.27","0.05","0.00","0.21","0.2450","0.0094","0.3035"
